,Company ID,Month,Exchange,Commodity Code,Rebates
3421,837,2024-07-01,ABCD,SHY,-4439.6
3423,837,2024-07-01,IJKL,AFP,-31654.5
3424,837,2024-07-01,IJKL,EFW,-10939.6
3426,837,2024-07-01,MNOP,ILJ,-416.65
3427,837,2024-07-01,MNOP,SCU,-33370.4
3428,837,2024-07-01,MNOP,WBD,-4519.6
3429,837,2024-07-01,MNOP,YZL,-4173.5
3431,837,2024-08-01,ABCD,SHY,-3619.2
3432,837,2024-08-01,ABCD,VLT,-114.3
3433,837,2024-08-01,IJKL,AFP,-27866.5
3434,837,2024-08-01,IJKL,EFW,-9566.8
3435,837,2024-08-01,MNOP,EQI,-266.25
3436,837,2024-08-01,MNOP,ILJ,-304.55
3437,837,2024-08-01,MNOP,SCU,-27287.75
3438,837,2024-08-01,MNOP,WBD,-3987.6
3439,837,2024-08-01,MNOP,YZL,-5343.5
3441,837,2024-09-01,ABCD,SHY,-4939.2
3442,837,2024-09-01,ABCD,VLT,-131.1
3443,837,2024-09-01,IJKL,AFP,-38381.0
3444,837,2024-09-01,IJKL,EFW,-11654.0
3445,837,2024-09-01,MNOP,EQI,-199.35
3446,837,2024-09-01,MNOP,ILJ,-356.2
3447,837,2024-09-01,MNOP,SCU,-38782.1
3448,837,2024-09-01,MNOP,WBD,-5614.0
3449,837,2024-09-01,MNOP,YZL,-5143.25
3451,837,2024-10-01,ABCD,SHY,-4999.6
3452,837,2024-10-01,ABCD,VLT,-428.4
3453,837,2024-10-01,IJKL,AFP,-43403.0
3454,837,2024-10-01,IJKL,EFW,-15394.0
3455,837,2024-10-01,MNOP,EQI,-509.55
3456,837,2024-10-01,MNOP,ILJ,-399.45
3457,837,2024-10-01,MNOP,SCU,-34242.25
3458,837,2024-10-01,MNOP,WBD,-4787.0
3459,837,2024-10-01,MNOP,YZL,-6037.0
3461,837,2024-11-01,ABCD,SHY,-4179.6
3462,837,2024-11-01,ABCD,VLT,-63.15
3463,837,2024-11-01,IJKL,AFP,-26556.0
3464,837,2024-11-01,IJKL,EFW,-10637.6
3465,837,2024-11-01,MNOP,EQI,-963.3
3466,837,2024-11-01,MNOP,ILJ,-271.75
3467,837,2024-11-01,MNOP,SCU,-27663.65
3468,837,2024-11-01,MNOP,WBD,-3506.0
3469,837,2024-11-01,MNOP,YZL,-4409.75
3471,837,2024-12-01,ABCD,SHY,-3458.8
3473,837,2024-12-01,IJKL,AFP,-32514.5
3474,837,2024-12-01,IJKL,EFW,-10265.2
3475,837,2024-12-01,MNOP,EQI,-147.75
3476,837,2024-12-01,MNOP,ILJ,-215.5
3477,837,2024-12-01,MNOP,SCU,-27357.4
3478,837,2024-12-01,MNOP,WBD,-4326.2
3479,837,2024-12-01,MNOP,YZL,-3000.0
3481,1263,2020-01-01,IJKL,AFP,-99590.0
3482,1263,2020-01-01,IJKL,EFW,-30058.8
3483,1263,2020-01-01,MNOP,EQI,-6850.5
3484,1263,2020-01-01,MNOP,WBD,-11728.0
3485,1263,2020-01-01,MNOP,YZL,-18094.0
3487,1263,2020-02-01,IJKL,AFP,-99439.5
3488,1263,2020-02-01,IJKL,EFW,-30266.8
3489,1263,2020-02-01,MNOP,EQI,-5389.35
3490,1263,2020-02-01,MNOP,WBD,-11781.4
3491,1263,2020-02-01,MNOP,YZL,-15315.75
3493,1263,2020-03-01,IJKL,AFP,-121172.0
3494,1263,2020-03-01,IJKL,EFW,-44012.0
3495,1263,2020-03-01,MNOP,EQI,-7936.35
3496,1263,2020-03-01,MNOP,WBD,-15706.8
3497,1263,2020-03-01,MNOP,YZL,-21739.0
3499,1263,2020-04-01,IJKL,AFP,-77893.5
3500,1263,2020-04-01,IJKL,EFW,-29860.0
3501,1263,2020-04-01,MNOP,EQI,-4929.6
3502,1263,2020-04-01,MNOP,WBD,-12891.4
3503,1263,2020-04-01,MNOP,YZL,-13522.5
3505,1263,2020-05-01,IJKL,AFP,-94315.0
3506,1263,2020-05-01,IJKL,EFW,-29721.2
3507,1263,2020-05-01,MNOP,EQI,-5319.0
3508,1263,2020-05-01,MNOP,WBD,-12157.2
3509,1263,2020-05-01,MNOP,YZL,-14119.5
3511,1263,2020-06-01,IJKL,AFP,-116959.0
3512,1263,2020-06-01,IJKL,EFW,-35299.6
3513,1263,2020-06-01,MNOP,EQI,-5274.6
3514,1263,2020-06-01,MNOP,WBD,-14456.0
3515,1263,2020-06-01,MNOP,YZL,-17146.75
3517,1263,2020-07-01,IJKL,AFP,-102234.5
3518,1263,2020-07-01,IJKL,EFW,-32296.0
3519,1263,2020-07-01,MNOP,EQI,-5787.15
3520,1263,2020-07-01,MNOP,WBD,-11152.2
3521,1263,2020-07-01,MNOP,YZL,-13623.5
3523,1263,2020-08-01,IJKL,AFP,-102015.0
3524,1263,2020-08-01,IJKL,EFW,-31596.4
3525,1263,2020-08-01,MNOP,EQI,-3937.8
3526,1263,2020-08-01,MNOP,WBD,-11176.2
3527,1263,2020-08-01,MNOP,YZL,-13959.5
3529,1263,2020-09-01,IJKL,AFP,-152261.0
3530,1263,2020-09-01,IJKL,EFW,-40941.2
3531,1263,2020-09-01,MNOP,EQI,-5882.1
3532,1263,2020-09-01,MNOP,WBD,-15112.4
3533,1263,2020-09-01,MNOP,YZL,-20492.5
3535,1263,2020-10-01,IJKL,AFP,-129878.5
3536,1263,2020-10-01,IJKL,EFW,-42149.6
3537,1263,2020-10-01,MNOP,EQI,-6717.3
3538,1263,2020-10-01,MNOP,WBD,-16756.0
3539,1263,2020-10-01,MNOP,YZL,-21225.75
3541,1263,2020-11-01,IJKL,AFP,-103887.0
3542,1263,2020-11-01,IJKL,EFW,-37014.0
3543,1263,2020-11-01,MNOP,EQI,-6373.95
3544,1263,2020-11-01,MNOP,WBD,-12408.6
3545,1263,2020-11-01,MNOP,YZL,-16837.25
3547,1263,2020-12-01,IJKL,AFP,-84366.5
3548,1263,2020-12-01,IJKL,EFW,-38340.4
3549,1263,2020-12-01,MNOP,EQI,-5794.2
3550,1263,2020-12-01,MNOP,WBD,-12466.4
3551,1263,2020-12-01,MNOP,YZL,-16226.0
3553,1263,2021-01-01,IJKL,AFP,-101155.5
3554,1263,2021-01-01,IJKL,EFW,-33072.8
3555,1263,2021-01-01,MNOP,EQI,-6290.7
3556,1263,2021-01-01,MNOP,WBD,-13345.6
3557,1263,2021-01-01,MNOP,YZL,-15097.5
3559,1263,2021-02-01,IJKL,AFP,-110046.0
3560,1263,2021-02-01,IJKL,EFW,-36461.2
3561,1263,2021-02-01,MNOP,EQI,-7064.85
3562,1263,2021-02-01,MNOP,WBD,-14509.6
3563,1263,2021-02-01,MNOP,YZL,-19823.25
3565,1263,2021-03-01,IJKL,AFP,-133171.0
3566,1263,2021-03-01,IJKL,EFW,-43931.2
3567,1263,2021-03-01,MNOP,EQI,-9297.45
3568,1263,2021-03-01,MNOP,WBD,-17159.4
3569,1263,2021-03-01,MNOP,YZL,-23541.75
3571,1263,2021-04-01,IJKL,AFP,-122722.5
3572,1263,2021-04-01,IJKL,EFW,-38147.2
3573,1263,2021-04-01,MNOP,EQI,-6154.8
3574,1263,2021-04-01,MNOP,WBD,-12932.4
3575,1263,2021-04-01,MNOP,YZL,-16684.75
3577,1263,2021-05-01,IJKL,AFP,-86144.5
3578,1263,2021-05-01,IJKL,EFW,-33904.4
3579,1263,2021-05-01,MNOP,EQI,-4848.75
3580,1263,2021-05-01,MNOP,WBD,-14360.6
3581,1263,2021-05-01,MNOP,YZL,-15858.5
3583,1263,2021-06-01,IJKL,AFP,-112846.0
3584,1263,2021-06-01,IJKL,EFW,-36858.8
3585,1263,2021-06-01,MNOP,EQI,-7063.65
3586,1263,2021-06-01,MNOP,WBD,-18895.0
3587,1263,2021-06-01,MNOP,YZL,-18401.75
3589,1263,2021-07-01,IJKL,AFP,-102263.5
3590,1263,2021-07-01,IJKL,EFW,-40313.2
3591,1263,2021-07-01,MNOP,EQI,-6838.5
3592,1263,2021-07-01,MNOP,WBD,-16210.0
3593,1263,2021-07-01,MNOP,YZL,-19094.0
3595,1263,2021-08-01,IJKL,AFP,-100126.5
3596,1263,2021-08-01,IJKL,EFW,-36346.4
3597,1263,2021-08-01,MNOP,EQI,-4817.7
3598,1263,2021-08-01,MNOP,WBD,-17198.6
3599,1263,2021-08-01,MNOP,YZL,-16124.25
3601,1263,2021-09-01,IJKL,AFP,-131891.5
3602,1263,2021-09-01,IJKL,EFW,-39862.0
3603,1263,2021-09-01,MNOP,EQI,-7480.95
3604,1263,2021-09-01,MNOP,WBD,-18119.8
3605,1263,2021-09-01,MNOP,YZL,-20833.25
3607,1263,2021-10-01,IJKL,AFP,-122517.0
3608,1263,2021-10-01,IJKL,EFW,-38846.0
3609,1263,2021-10-01,MNOP,EQI,-7459.5
3610,1263,2021-10-01,MNOP,WBD,-21086.8
3611,1263,2021-10-01,MNOP,YZL,-23268.75
3613,1263,2021-11-01,IJKL,AFP,-130805.5
3614,1263,2021-11-01,IJKL,EFW,-40008.8
3615,1263,2021-11-01,MNOP,EQI,-7212.0
3616,1263,2021-11-01,MNOP,WBD,-16045.2
3617,1263,2021-11-01,MNOP,YZL,-20679.75
3619,1263,2021-12-01,IJKL,AFP,-115886.5
3620,1263,2021-12-01,IJKL,EFW,-47447.2
3621,1263,2021-12-01,MNOP,EQI,-7869.3
3622,1263,2021-12-01,MNOP,WBD,-13345.8
3623,1263,2021-12-01,MNOP,YZL,-18447.0
3625,1263,2022-01-01,IJKL,AFP,-92185.0
3626,1263,2022-01-01,IJKL,EFW,-41769.6
3627,1263,2022-01-01,MNOP,EQI,-6358.5
3628,1263,2022-01-01,MNOP,WBD,-16305.4
3629,1263,2022-01-01,MNOP,YZL,-20644.75
3631,1263,2022-02-01,IJKL,AFP,-151065.0
3632,1263,2022-02-01,IJKL,EFW,-39046.0
3633,1263,2022-02-01,MNOP,EQI,-6511.2
3634,1263,2022-02-01,MNOP,WBD,-16005.4
3635,1263,2022-02-01,MNOP,YZL,-18823.75
3637,1263,2022-03-01,IJKL,AFP,-142884.0
3638,1263,2022-03-01,IJKL,EFW,-57926.8
3639,1263,2022-03-01,MNOP,EQI,-9384.45
3640,1263,2022-03-01,MNOP,WBD,-20628.0
3641,1263,2022-03-01,MNOP,YZL,-26147.0
3643,1263,2022-04-01,IJKL,AFP,-95426.5
3644,1263,2022-04-01,IJKL,EFW,-38118.4
3645,1263,2022-04-01,MNOP,EQI,-5438.1
3646,1263,2022-04-01,MNOP,WBD,-13045.6
3647,1263,2022-04-01,MNOP,YZL,-17657.5
3649,1263,2022-05-01,IJKL,AFP,-116779.0
3650,1263,2022-05-01,IJKL,EFW,-35595.6
3651,1263,2022-05-01,MNOP,EQI,-6467.1
3652,1263,2022-05-01,MNOP,WBD,-12902.0
3653,1263,2022-05-01,MNOP,YZL,-17063.25
3655,1263,2022-06-01,IJKL,AFP,-108914.0
3656,1263,2022-06-01,IJKL,EFW,-37643.2
3657,1263,2022-06-01,MNOP,EQI,-10173.3
3658,1263,2022-06-01,MNOP,WBD,-14510.2
3659,1263,2022-06-01,MNOP,YZL,-20500.0
3661,1263,2022-07-01,IJKL,AFP,-109838.0
3662,1263,2022-07-01,IJKL,EFW,-40478.8
3663,1263,2022-07-01,MNOP,EQI,-7615.5
3664,1263,2022-07-01,MNOP,WBD,-15187.0
3665,1263,2022-07-01,MNOP,YZL,-16814.5
3667,1263,2022-08-01,IJKL,AFP,-117409.5
3668,1263,2022-08-01,IJKL,EFW,-41482.4
3669,1263,2022-08-01,MNOP,EQI,-6303.9
3670,1263,2022-08-01,MNOP,WBD,-13776.8
3671,1263,2022-08-01,MNOP,YZL,-19241.5
3673,1263,2022-09-01,IJKL,AFP,-154193.5
3674,1263,2022-09-01,IJKL,EFW,-49670.8
3675,1263,2022-09-01,MNOP,EQI,-8256.3
3676,1263,2022-09-01,MNOP,WBD,-18477.0
3677,1263,2022-09-01,MNOP,YZL,-24715.0
3679,1263,2022-10-01,IJKL,AFP,-158809.5
3680,1263,2022-10-01,IJKL,EFW,-53360.0
3681,1263,2022-10-01,MNOP,EQI,-8579.85
3682,1263,2022-10-01,MNOP,WBD,-19215.0
3683,1263,2022-10-01,MNOP,YZL,-27333.75
3685,1263,2022-11-01,IJKL,AFP,-124791.0
3686,1263,2022-11-01,IJKL,EFW,-41092.4
3687,1263,2022-11-01,MNOP,EQI,-7993.5
3688,1263,2022-11-01,MNOP,WBD,-15114.6
3689,1263,2022-11-01,MNOP,YZL,-18618.75
3691,1263,2022-12-01,IJKL,AFP,-126787.5
3692,1263,2022-12-01,IJKL,EFW,-38138.8
3693,1263,2022-12-01,MNOP,EQI,-7665.15
3694,1263,2022-12-01,MNOP,WBD,-15979.4
3695,1263,2022-12-01,MNOP,YZL,-15338.5
3697,1263,2023-01-01,IJKL,AFP,-114456.5
3698,1263,2023-01-01,IJKL,EFW,-36648.4
3699,1263,2023-01-01,MNOP,EQI,-6897.6
3700,1263,2023-01-01,MNOP,WBD,-20598.0
3701,1263,2023-01-01,MNOP,YZL,-19192.5
3703,1263,2023-02-01,IJKL,AFP,-137453.5
3704,1263,2023-02-01,IJKL,EFW,-45052.4
3705,1263,2023-02-01,MNOP,EQI,-6804.15
3706,1263,2023-02-01,MNOP,WBD,-16433.0
3707,1263,2023-02-01,MNOP,YZL,-18366.25
3709,1263,2023-03-01,IJKL,AFP,-155263.0
3710,1263,2023-03-01,IJKL,EFW,-51976.4
3711,1263,2023-03-01,MNOP,EQI,-10166.4
3712,1263,2023-03-01,MNOP,WBD,-22560.2
3713,1263,2023-03-01,MNOP,YZL,-29008.5
3715,1263,2023-04-01,IJKL,AFP,-89503.0
3716,1263,2023-04-01,IJKL,EFW,-36252.8
3717,1263,2023-04-01,MNOP,EQI,-4946.25
3718,1263,2023-04-01,MNOP,WBD,-12880.8
3719,1263,2023-04-01,MNOP,YZL,-17290.5
3721,1263,2023-05-01,IJKL,AFP,-129311.5
3722,1263,2023-05-01,IJKL,EFW,-40942.8
3723,1263,2023-05-01,MNOP,EQI,-7698.6
3724,1263,2023-05-01,MNOP,WBD,-16467.2
3725,1263,2023-05-01,MNOP,YZL,-19456.75
3727,1263,2023-06-01,IJKL,AFP,-113245.5
3728,1263,2023-06-01,IJKL,EFW,-39657.2
3729,1263,2023-06-01,MNOP,EQI,-7562.4
3730,1263,2023-06-01,MNOP,WBD,-15869.0
3731,1263,2023-06-01,MNOP,YZL,-22117.75
3733,1263,2023-07-01,IJKL,AFP,-117988.0
3734,1263,2023-07-01,IJKL,EFW,-38002.8
3735,1263,2023-07-01,MNOP,EQI,-6177.75
3736,1263,2023-07-01,MNOP,WBD,-15394.8
3737,1263,2023-07-01,MNOP,YZL,-17064.75
3739,1263,2023-08-01,IJKL,AFP,-148412.5
3740,1263,2023-08-01,IJKL,EFW,-44681.6
3741,1263,2023-08-01,MNOP,EQI,-9755.25
3742,1263,2023-08-01,MNOP,WBD,-16846.2
3743,1263,2023-08-01,MNOP,YZL,-21700.25
3745,1263,2023-09-01,IJKL,AFP,-145275.0
3746,1263,2023-09-01,IJKL,EFW,-48634.0
3747,1263,2023-09-01,MNOP,EQI,-7204.5
3748,1263,2023-09-01,MNOP,WBD,-18983.6
3749,1263,2023-09-01,MNOP,YZL,-19147.5
3751,1263,2023-10-01,IJKL,AFP,-160910.0
3752,1263,2023-10-01,IJKL,EFW,-50087.6
3753,1263,2023-10-01,MNOP,EQI,-8605.35
3754,1263,2023-10-01,MNOP,WBD,-22529.8
3755,1263,2023-10-01,MNOP,YZL,-23584.25
3757,1263,2023-11-01,IJKL,AFP,-145914.0
3758,1263,2023-11-01,IJKL,EFW,-50570.8
3759,1263,2023-11-01,MNOP,EQI,-10954.5
3760,1263,2023-11-01,MNOP,WBD,-19952.6
3761,1263,2023-11-01,MNOP,YZL,-19145.5
3763,1263,2023-12-01,IJKL,AFP,-123992.0
3764,1263,2023-12-01,IJKL,EFW,-43704.8
3765,1263,2023-12-01,MNOP,EQI,-7430.55
3766,1263,2023-12-01,MNOP,WBD,-15165.4
3767,1263,2023-12-01,MNOP,YZL,-16350.25
3769,1263,2024-01-01,IJKL,AFP,-137246.0
3770,1263,2024-01-01,IJKL,EFW,-56002.8
3771,1263,2024-01-01,MNOP,EQI,-8752.95
3772,1263,2024-01-01,MNOP,WBD,-19739.4
3773,1263,2024-01-01,MNOP,YZL,-17918.25
3775,1263,2024-02-01,IJKL,AFP,-157745.0
3776,1263,2024-02-01,IJKL,EFW,-45747.6
3777,1263,2024-02-01,MNOP,EQI,-9321.75
3778,1263,2024-02-01,MNOP,WBD,-19932.2
3779,1263,2024-02-01,MNOP,YZL,-25021.0
3781,1263,2024-03-01,IJKL,AFP,-156636.0
3782,1263,2024-03-01,IJKL,EFW,-44407.6
3783,1263,2024-03-01,MNOP,EQI,-10835.55
3784,1263,2024-03-01,MNOP,WBD,-21303.6
3785,1263,2024-03-01,MNOP,YZL,-23558.5
3787,1263,2024-04-01,IJKL,AFP,-133585.5
3788,1263,2024-04-01,IJKL,EFW,-43297.2
3789,1263,2024-04-01,MNOP,EQI,-9677.1
3790,1263,2024-04-01,MNOP,WBD,-18221.4
3791,1263,2024-04-01,MNOP,YZL,-21628.75
3793,1263,2024-05-01,IJKL,AFP,-120216.5
3794,1263,2024-05-01,IJKL,EFW,-47501.6
3795,1263,2024-05-01,MNOP,EQI,-7964.25
3796,1263,2024-05-01,MNOP,WBD,-20045.4
3797,1263,2024-05-01,MNOP,YZL,-20600.0
3799,1263,2024-06-01,IJKL,AFP,-137265.5
3800,1263,2024-06-01,IJKL,EFW,-46882.8
3801,1263,2024-06-01,MNOP,EQI,-7493.85
3802,1263,2024-06-01,MNOP,WBD,-15762.4
3803,1263,2024-06-01,MNOP,YZL,-22088.5
3805,1263,2024-07-01,IJKL,AFP,-149186.0
3806,1263,2024-07-01,IJKL,EFW,-43468.0
3807,1263,2024-07-01,MNOP,EQI,-8153.85
3808,1263,2024-07-01,MNOP,WBD,-16451.8
3809,1263,2024-07-01,MNOP,YZL,-21471.25
3811,1263,2024-08-01,IJKL,AFP,-166224.5
3812,1263,2024-08-01,IJKL,EFW,-44480.0
3813,1263,2024-08-01,MNOP,EQI,-9064.5
3814,1263,2024-08-01,MNOP,WBD,-19092.0
3815,1263,2024-08-01,MNOP,YZL,-23769.75
3817,1263,2024-09-01,IJKL,AFP,-175189.0
3818,1263,2024-09-01,IJKL,EFW,-53711.2
3819,1263,2024-09-01,MNOP,EQI,-11013.9
3820,1263,2024-09-01,MNOP,WBD,-18204.0
3821,1263,2024-09-01,MNOP,YZL,-23653.75
3823,1263,2024-10-01,IJKL,AFP,-180780.0
3824,1263,2024-10-01,IJKL,EFW,-49805.2
3825,1263,2024-10-01,MNOP,EQI,-10473.6
3826,1263,2024-10-01,MNOP,WBD,-25258.0
3827,1263,2024-10-01,MNOP,YZL,-27310.75
3829,1263,2024-11-01,IJKL,AFP,-167988.0
3830,1263,2024-11-01,IJKL,EFW,-49592.0
3831,1263,2024-11-01,MNOP,EQI,-10056.6
3832,1263,2024-11-01,MNOP,WBD,-16500.2
3833,1263,2024-11-01,MNOP,YZL,-20053.5
3835,1263,2024-12-01,IJKL,AFP,-132794.0
3836,1263,2024-12-01,IJKL,EFW,-44571.2
3837,1263,2024-12-01,MNOP,EQI,-7860.6
3838,1263,2024-12-01,MNOP,WBD,-15787.8
3839,1263,2024-12-01,MNOP,YZL,-20241.75
3840,1341,2020-01-01,ABCD,GRH,-41588.75
3841,1341,2020-01-01,ABCD,KMS,-56339.15
3842,1341,2020-01-01,ABCD,KQI,-23080.6
3843,1341,2020-01-01,ABCD,MYF,-16745.25
3844,1341,2020-01-01,ABCD,QEK,-11582.4
3845,1341,2020-01-01,ABCD,TDS,-10688.2
3846,1341,2020-01-01,ABCD,UFY,-42764.05
3847,1341,2020-01-01,EFGH,DCS,-17900.85
3848,1341,2020-01-01,EFGH,PYW,-23043.0
3849,1341,2020-01-01,EFGH,WXG,-10906.7
3850,1341,2020-01-01,EFGH,XSX,-16875.8
3852,1341,2020-02-01,ABCD,GRH,-49960.75
3853,1341,2020-02-01,ABCD,KMS,-62178.85
3854,1341,2020-02-01,ABCD,KQI,-31766.6
3855,1341,2020-02-01,ABCD,MYF,-21591.9
3856,1341,2020-02-01,ABCD,QEK,-10599.3
3857,1341,2020-02-01,ABCD,TDS,-12529.6
3858,1341,2020-02-01,ABCD,UFY,-41119.75
3859,1341,2020-02-01,EFGH,DCS,-15252.9
3860,1341,2020-02-01,EFGH,PYW,-11922.5
3861,1341,2020-02-01,EFGH,WXG,-10122.1
3862,1341,2020-02-01,EFGH,XSX,-18635.2
3864,1341,2020-03-01,ABCD,GRH,-46858.35
3865,1341,2020-03-01,ABCD,KMS,-80530.1
3866,1341,2020-03-01,ABCD,KQI,-34388.0
3867,1341,2020-03-01,ABCD,MYF,-29667.75
3868,1341,2020-03-01,ABCD,QEK,-18188.7
3869,1341,2020-03-01,ABCD,TDS,-17207.2
3870,1341,2020-03-01,ABCD,UFY,-64138.2
3871,1341,2020-03-01,EFGH,DCS,-18779.7
3872,1341,2020-03-01,EFGH,PYW,-19237.5
3873,1341,2020-03-01,EFGH,WXG,-13648.1
3874,1341,2020-03-01,EFGH,XSX,-27968.6
3876,1341,2020-04-01,ABCD,GRH,-36159.9
3877,1341,2020-04-01,ABCD,KMS,-52435.45
3878,1341,2020-04-01,ABCD,KQI,-23834.2
3879,1341,2020-04-01,ABCD,MYF,-18213.75
3880,1341,2020-04-01,ABCD,QEK,-9318.0
3881,1341,2020-04-01,ABCD,TDS,-14279.8
3882,1341,2020-04-01,ABCD,UFY,-38392.9
3883,1341,2020-04-01,EFGH,DCS,-13074.45
3884,1341,2020-04-01,EFGH,PYW,-10410.5
3885,1341,2020-04-01,EFGH,WXG,-8780.4
3886,1341,2020-04-01,EFGH,XSX,-16942.4
3888,1341,2020-05-01,ABCD,GRH,-38605.7
3889,1341,2020-05-01,ABCD,KMS,-47716.4
3890,1341,2020-05-01,ABCD,KQI,-26730.6
3891,1341,2020-05-01,ABCD,MYF,-15876.15
3892,1341,2020-05-01,ABCD,QEK,-10427.7
3893,1341,2020-05-01,ABCD,TDS,-9880.0
3894,1341,2020-05-01,ABCD,UFY,-44687.65
3895,1341,2020-05-01,EFGH,DCS,-11880.6
3896,1341,2020-05-01,EFGH,PYW,-10784.5
3897,1341,2020-05-01,EFGH,WXG,-7918.7
3898,1341,2020-05-01,EFGH,XSX,-14650.2
3900,1341,2020-06-01,ABCD,GRH,-41858.25
3901,1341,2020-06-01,ABCD,KMS,-70752.0
3902,1341,2020-06-01,ABCD,KQI,-28879.4
3903,1341,2020-06-01,ABCD,MYF,-24027.75
3904,1341,2020-06-01,ABCD,QEK,-11739.0
3905,1341,2020-06-01,ABCD,TDS,-11711.3
3906,1341,2020-06-01,ABCD,UFY,-51307.55
3907,1341,2020-06-01,EFGH,DCS,-18975.6
3908,1341,2020-06-01,EFGH,PYW,-18919.5
3909,1341,2020-06-01,EFGH,WXG,-11959.3
3910,1341,2020-06-01,EFGH,XSX,-21357.0
3912,1341,2020-07-01,ABCD,GRH,-36942.15
3913,1341,2020-07-01,ABCD,KMS,-62097.65
3914,1341,2020-07-01,ABCD,KQI,-24390.2
3915,1341,2020-07-01,ABCD,MYF,-19697.85
3916,1341,2020-07-01,ABCD,QEK,-11444.1
3917,1341,2020-07-01,ABCD,TDS,-10906.8
3918,1341,2020-07-01,ABCD,UFY,-44868.95
3919,1341,2020-07-01,EFGH,DCS,-14446.95
3920,1341,2020-07-01,EFGH,PYW,-14140.0
3921,1341,2020-07-01,EFGH,WXG,-10470.2
3922,1341,2020-07-01,EFGH,XSX,-19835.8
3924,1341,2020-08-01,ABCD,GRH,-36621.2
3925,1341,2020-08-01,ABCD,KMS,-62603.55
3926,1341,2020-08-01,ABCD,KQI,-28831.6
3927,1341,2020-08-01,ABCD,MYF,-16945.35
3928,1341,2020-08-01,ABCD,QEK,-9642.0
3929,1341,2020-08-01,ABCD,TDS,-12230.8
3930,1341,2020-08-01,ABCD,UFY,-37979.9
3931,1341,2020-08-01,EFGH,DCS,-15044.85
3932,1341,2020-08-01,EFGH,PYW,-14418.0
3933,1341,2020-08-01,EFGH,WXG,-10255.3
3934,1341,2020-08-01,EFGH,XSX,-16623.4
3936,1341,2020-09-01,ABCD,GRH,-45833.55
3937,1341,2020-09-01,ABCD,KMS,-65906.15
3938,1341,2020-09-01,ABCD,KQI,-27525.4
3939,1341,2020-09-01,ABCD,MYF,-20739.15
3940,1341,2020-09-01,ABCD,QEK,-11430.0
3941,1341,2020-09-01,ABCD,TDS,-11805.2
3942,1341,2020-09-01,ABCD,UFY,-48045.55
3943,1341,2020-09-01,EFGH,DCS,-15426.3
3944,1341,2020-09-01,EFGH,PYW,-19671.0
3945,1341,2020-09-01,EFGH,WXG,-10972.1
3946,1341,2020-09-01,EFGH,XSX,-21372.4
3948,1341,2020-10-01,ABCD,GRH,-56360.5
3949,1341,2020-10-01,ABCD,KMS,-70781.2
3950,1341,2020-10-01,ABCD,KQI,-32425.4
3951,1341,2020-10-01,ABCD,MYF,-24715.95
3952,1341,2020-10-01,ABCD,QEK,-14431.5
3953,1341,2020-10-01,ABCD,TDS,-17069.3
3954,1341,2020-10-01,ABCD,UFY,-60089.05
3955,1341,2020-10-01,EFGH,DCS,-19358.1
3956,1341,2020-10-01,EFGH,PYW,-22835.5
3957,1341,2020-10-01,EFGH,WXG,-14926.7
3958,1341,2020-10-01,EFGH,XSX,-29806.4
3960,1341,2020-11-01,ABCD,GRH,-39145.4
3961,1341,2020-11-01,ABCD,KMS,-61549.55
3962,1341,2020-11-01,ABCD,KQI,-25891.6
3963,1341,2020-11-01,ABCD,MYF,-22167.6
3964,1341,2020-11-01,ABCD,QEK,-12543.9
3965,1341,2020-11-01,ABCD,TDS,-13896.6
3966,1341,2020-11-01,ABCD,UFY,-39377.1
3967,1341,2020-11-01,EFGH,DCS,-17597.85
3968,1341,2020-11-01,EFGH,PYW,-16261.5
3969,1341,2020-11-01,EFGH,WXG,-10989.7
3970,1341,2020-11-01,EFGH,XSX,-17635.8
3972,1341,2020-12-01,ABCD,GRH,-41542.2
3973,1341,2020-12-01,ABCD,KMS,-60019.35
3974,1341,2020-12-01,ABCD,KQI,-29679.6
3975,1341,2020-12-01,ABCD,MYF,-17499.0
3976,1341,2020-12-01,ABCD,QEK,-11214.9
3977,1341,2020-12-01,ABCD,TDS,-10544.8
3978,1341,2020-12-01,ABCD,UFY,-44323.65
3979,1341,2020-12-01,EFGH,DCS,-14713.5
3980,1341,2020-12-01,EFGH,PYW,-13872.5
3981,1341,2020-12-01,EFGH,WXG,-9456.6
3982,1341,2020-12-01,EFGH,XSX,-25641.6
3984,1341,2021-01-01,ABCD,GRH,-39513.25
3985,1341,2021-01-01,ABCD,KMS,-59262.4
3986,1341,2021-01-01,ABCD,KQI,-26980.6
3987,1341,2021-01-01,ABCD,MYF,-16338.9
3988,1341,2021-01-01,ABCD,QEK,-11070.0
3989,1341,2021-01-01,ABCD,TDS,-11039.1
3990,1341,2021-01-01,ABCD,UFY,-44711.45
3991,1341,2021-01-01,EFGH,DCS,-13485.3
3992,1341,2021-01-01,EFGH,PYW,-13969.0
3993,1341,2021-01-01,EFGH,WXG,-9798.9
3994,1341,2021-01-01,EFGH,XSX,-18178.2
3996,1341,2021-02-01,ABCD,GRH,-45464.65
3997,1341,2021-02-01,ABCD,KMS,-71463.0
3998,1341,2021-02-01,ABCD,KQI,-28324.4
3999,1341,2021-02-01,ABCD,MYF,-19004.7
4000,1341,2021-02-01,ABCD,QEK,-15151.2
4001,1341,2021-02-01,ABCD,TDS,-15157.9
4002,1341,2021-02-01,ABCD,UFY,-47878.95
